year,year_month,product_category_name_english,order_items_count,distinct_orders,revenue,avg_freight_ratio,avg_review_score,late_delivery_rate
2017,2017-11,agro_industry_and_commerce,19,13,14610.32,0.05612937801175941,2.789473684210526,0.15384615384615385
2017,2017-11,air_conditioning,19,16,4513.56,0.12186053621322862,3.944444444444444,0.1875
2017,2017-11,art,1,1,92.78,0.19163612847596465,5.0,0.0
2017,2017-11,audio,36,33,4195.14,0.22570244901715544,3.555555555555556,0.18181818181818182
2017,2017-11,auto,264,245,40635.05,0.21374958993518006,3.946360153256705,0.12244897959183673
2017,2017-11,baby,203,190,25820.88,0.2036259420830513,3.732673267326733,0.1736842105263158
2017,2017-11,bed_bath_table,982,817,107277.52,0.1920851079015766,3.57889237199582,0.2178702570379437
2017,2017-11,books_general_interest,38,38,3235.05,0.23645987076924468,4.162162162162162,0.21052631578947367
2017,2017-11,books_imported,4,3,372.5,0.13097454534608075,5.0,0.0
2017,2017-11,books_technical,6,5,863.82,0.1128058194787147,3.6666666666666665,0.0
2017,2017-11,cds_dvds_musicals,3,3,224.82,0.13263944488924473,5.0,0.0
2017,2017-11,christmas_supplies,24,20,1791.98,0.3705294184928824,3.375,0.1
2017,2017-11,cine_photo,1,1,259.94,0.06901592675232746,1.0,1.0
2017,2017-11,computers,7,7,10060.4,0.029113505004892543,4.285714285714286,0.0
2017,2017-11,computers_accessories,533,444,83945.82,0.19742109876581826,3.789373814041746,0.07657657657657657
2017,2017-11,consoles_games,134,129,14802.59,0.26553775316676465,4.037593984962406,0.08527131782945736
2017,2017-11,construction_tools_construction,47,36,8596.29,0.22533700138163754,4.239130434782608,0.16666666666666666
2017,2017-11,construction_tools_lights,10,9,2606.99,0.17606205032324518,3.4,0.3333333333333333
2017,2017-11,construction_tools_safety,15,13,3560.71,0.12233514950077413,4.266666666666667,0.07692307692307693
2017,2017-11,cool_stuff,302,291,62966.12,0.14991983378694554,4.070945945945946,0.09965635738831616
2017,2017-11,costruction_tools_garden,17,14,1578.65,0.3050923758338926,3.3529411764705883,0.0
2017,2017-11,costruction_tools_tools,5,4,349.54,0.2936603825588063,4.2,0.25
2017,2017-11,drinks,23,15,1127.8,0.3072595610789699,4.130434782608695,0.2
2017,2017-11,dvds_blu_ray,3,3,145.67,0.45408552133940555,3.6666666666666665,0.3333333333333333
2017,2017-11,electronics,184,165,12947.72,0.345974311825937,3.967391304347826,0.14545454545454545
2017,2017-11,fashio_female_clothing,3,3,115.92,0.3135713085786609,2.0,0.0
2017,2017-11,fashion_bags_accessories,201,185,16221.49,0.23503291200451412,3.577889447236181,0.12972972972972974
2017,2017-11,fashion_male_clothing,12,11,1098.46,0.19818447307505874,3.5,0.09090909090909091
2017,2017-11,fashion_shoes,20,18,2111.77,0.18159292124291093,4.2105263157894735,0.1111111111111111
2017,2017-11,fashion_sport,1,1,67.68,0.11495271867612293,5.0,0.0
2017,2017-11,fashion_underwear_beach,10,10,1391.86,0.13428526502288643,3.2,0.2
2017,2017-11,fixed_telephony,5,5,1036.48,0.23037294609483044,4.0,0.2
2017,2017-11,flowers,6,6,269.29,0.3490335031360411,4.333333333333333,0.0
2017,2017-11,food,17,11,771.28,0.3141834723887078,4.0,0.0
2017,2017-11,food_drink,33,28,3031.35,0.2782039146477506,3.5483870967741935,0.07142857142857142
2017,2017-11,furniture_bedroom,3,3,1050.46,0.19422763878872848,3.3333333333333335,0.6666666666666666
2017,2017-11,furniture_decor,789,547,78781.52,0.23426455367083246,3.622715404699739,0.20475319926873858
2017,2017-11,furniture_living_room,39,29,7657.9,0.21409776120844792,3.3684210526315788,0.10344827586206896
2017,2017-11,furniture_mattress_and_upholstery,2,2,412.81,0.22683255631974697,3.0,0.5
2017,2017-11,garden_tools,550,433,58200.1,0.2464683302543221,3.8318098720292504,0.14549653579676675
2017,2017-11,health_beauty,585,530,89709.74,0.19011076982997574,4.069204152249135,0.10943396226415095
2017,2017-11,home_appliances,25,25,5069.98,0.20994358041321023,3.8,0.12
2017,2017-11,home_appliances_2,14,13,5571.8,0.1165752783074368,3.5714285714285716,0.23076923076923078
2017,2017-11,home_comfort_2,3,3,80.75,0.5191197691197691,3.6666666666666665,0.0
2017,2017-11,home_confort,45,40,6245.13,0.16529189794104443,3.2,0.325
2017,2017-11,home_construction,38,33,5726.54,0.1710530538898187,3.7714285714285714,0.06060606060606061
2017,2017-11,housewares,426,353,44718.79,0.2581291596382703,3.916467780429594,0.10198300283286119
2017,2017-11,industry_commerce_and_business,7,7,2350.58,0.17511218394428354,4.0,0.0
2017,2017-11,kitchen_dining_laundry_garden_furniture,33,28,6387.13,0.25198407540157336,3.9393939393939394,0.14285714285714285
2017,2017-11,la_cuisine,1,1,137.11,0.0008022755451827001,,0.0
2017,2017-11,luggage_accessories,72,65,10796.04,0.22453330441894812,4.277777777777778,0.03076923076923077
2017,2017-11,market_place,16,11,1682.61,0.2837153038995086,4.375,0.0
2017,2017-11,musical_instruments,49,44,17895.62,0.16766340333509544,3.816326530612245,0.09090909090909091
2017,2017-11,office_furniture,102,76,22864.48,0.21487192685653791,2.911764705882353,0.2631578947368421
2017,2017-11,party_supplies,4,4,934.34,0.164672179897328,3.75,0.0
2017,2017-11,perfumery,313,293,36894.93,0.20210065585512665,3.9361022364217253,0.09897610921501707
2017,2017-11,pet_shop,99,84,13434.51,0.21393943409812788,4.224489795918367,0.07142857142857142
2017,2017-11,signaling_and_security,5,3,792.79,0.25236046812317464,1.0,0.0
2017,2017-11,small_appliances,32,30,9135.25,0.15864076416165557,3.84375,0.06666666666666667
2017,2017-11,sports_leisure,618,557,76573.94,0.19691712364991168,4.161983471074381,0.09694793536804308
2017,2017-11,stationery,166,152,20139.56,0.199892575455985,4.321212121212121,0.1118421052631579
2017,2017-11,tablets_printing_image,6,6,442.39,0.24864879868441103,4.0,0.0
2017,2017-11,telephony,383,351,32415.96,0.2865725472478018,3.7210526315789476,0.13105413105413105
2017,2017-11,toys,497,452,73895.15,0.17868702560811509,4.046938775510204,0.12168141592920353
2017,2017-11,watches_gifts,469,430,105672.8,0.14514928374281436,3.9175704989154014,0.12325581395348838
2017,2017-11,Unknown,122,115,16253.19,0.2312494294482508,3.6967213114754096,0.1391304347826087
2017,2017-12,agro_industry_and_commerce,11,9,5664.04,0.07731753820514296,4.636363636363637,0.0
2017,2017-12,air_conditioning,3,3,722.34,0.0787384920851215,4.333333333333333,0.0
2017,2017-12,art,3,3,163.39,0.3935622916654856,5.0,0.0
2017,2017-12,audio,17,17,2941.12,0.18351359073608095,4.176470588235294,0.11764705882352941
2017,2017-12,auto,268,243,45123.01,0.1967783684118835,3.9384615384615387,0.08641975308641975
2017,2017-12,baby,143,139,22762.46,0.18099215706367267,3.776978417266187,0.1366906474820144
2017,2017-12,bed_bath_table,557,481,60776.33,0.19047709559242076,3.8055045871559634,0.11226611226611227
2017,2017-12,books_general_interest,42,38,3042.06,0.24808161517028965,4.487804878048781,0.05263157894736842
2017,2017-12,books_imported,3,3,271.06,0.14607473407367974,3.3333333333333335,0.0
2017,2017-12,books_technical,4,4,735.96,0.09573696019149232,4.0,0.0
2017,2017-12,cds_dvds_musicals,1,1,74.94,0.13263944488924473,5.0,0.0
2017,2017-12,christmas_supplies,16,14,794.97,0.45135342403702383,4.4,0.0
2017,2017-12,computers,23,19,17916.27,0.07287976064200456,3.5,0.10526315789473684
2017,2017-12,computers_accessories,289,252,43917.64,0.1971749859230615,4.028368794326241,0.0873015873015873
2017,2017-12,consoles_games,93,88,10409.48,0.23083459053771802,4.172043010752688,0.07954545454545454
2017,2017-12,construction_tools_construction,27,22,6566.5,0.16726276096788437,3.576923076923077,0.22727272727272727
2017,2017-12,construction_tools_lights,2,2,206.46,0.1457789321305722,4.0,0.5
2017,2017-12,construction_tools_safety,7,7,1525.46,0.15072697205085336,3.857142857142857,0.0
2017,2017-12,cool_stuff,252,235,44279.53,0.1593859769955978,4.024390243902439,0.0851063829787234
2017,2017-12,costruction_tools_garden,6,6,1097.75,0.24939862321631795,4.166666666666667,0.16666666666666666
2017,2017-12,costruction_tools_tools,6,6,457.82,0.31730450275211686,4.0,0.0
2017,2017-12,diapers_and_hygiene,2,1,99.7,0.23771313941825475,1.0,0.0
2017,2017-12,drinks,34,31,2574.41,0.22964253288253672,4.117647058823529,0.03225806451612903
2017,2017-12,dvds_blu_ray,1,1,135.49,0.11506384234998893,4.0,0.0
2017,2017-12,electronics,210,190,11995.77,0.3983080846711909,4.004761904761905,0.06842105263157895
2017,2017-12,fashion_bags_accessories,136,124,12130.97,0.2222665480816964,4.066666666666666,0.04032258064516129
2017,2017-12,fashion_male_clothing,4,4,532.14,0.1968953605984831,3.75,0.0
2017,2017-12,fashion_shoes,14,12,1403.97,0.17743628479835818,4.285714285714286,0.0
2017,2017-12,fashion_sport,1,1,76.76,0.21964564877540385,5.0,0.0
2017,2017-12,fashion_underwear_beach,13,13,1359.62,0.15797164577991116,4.230769230769231,0.0
2017,2017-12,fixed_telephony,5,5,1095.81,0.1377238730061976,4.4,0.0
2017,2017-12,flowers,2,2,112.98,0.30266895211233535,5.0,0.0
2017,2017-12,food,14,12,1167.94,0.22067621165282159,4.181818181818182,0.0
2017,2017-12,food_drink,22,19,1484.86,0.2903546097489542,4.590909090909091,0.0
2017,2017-12,furniture_bedroom,1,1,230.75,0.19826652221018418,5.0,0.0
2017,2017-12,furniture_decor,391,315,39530.59,0.23328873021094396,3.8743455497382198,0.10476190476190476
2017,2017-12,furniture_living_room,20,16,2940.88,0.27616911878041583,4.117647058823529,0.0625
2017,2017-12,furniture_mattress_and_upholstery,8,8,1088.4,0.29558349740992995,4.5,0.0
2017,2017-12,garden_tools,325,245,35142.7,0.2394422915009809,3.871473354231975,0.11020408163265306
2017,2017-12,health_beauty,468,432,69786.81,0.19320865604021806,4.110151187904967,0.05555555555555555
2017,2017-12,home_appliances,16,16,1672.84,0.25135128095052556,4.1875,0.0625
2017,2017-12,home_appliances_2,8,8,2272.45,0.13627245595516166,4.125,0.125
2017,2017-12,home_confort,14,14,2544.89,0.13974140366597357,3.7857142857142856,0.07142857142857142
2017,2017-12,home_construction,39,30,8006.27,0.19154207319357264,3.8947368421052633,0.06666666666666667
2017,2017-12,housewares,295,249,31932.31,0.23501575589119347,3.863481228668942,0.060240963855421686
2017,2017-12,industry_commerce_and_business,9,9,2009.86,0.1323431953551312,3.7777777777777777,0.1111111111111111
2017,2017-12,kitchen_dining_laundry_garden_furniture,20,16,5265.02,0.2242142129851303,3.9,0.0625
2017,2017-12,luggage_accessories,47,45,7437.89,0.16125878100994234,4.319148936170213,0.022222222222222223
2017,2017-12,market_place,14,13,884.26,0.2592947051617448,4.230769230769231,0.0
2017,2017-12,musical_instruments,42,41,11689.59,0.14859429418574602,3.975,0.1951219512195122
2017,2017-12,office_furniture,49,39,8769.28,0.21365173895993425,3.3541666666666665,0.1282051282051282
2017,2017-12,party_supplies,2,2,549.92,0.06310106241792882,5.0,0.0
2017,2017-12,perfumery,241,233,31594.52,0.17287251735805462,4.139240506329114,0.03862660944206009
2017,2017-12,pet_shop,74,71,8757.26,0.20979661795235544,4.205479452054795,0.09859154929577464
2017,2017-12,signaling_and_security,2,2,842.44,0.1286243915209626,5.0,0.0
2017,2017-12,small_appliances,29,28,9589.66,0.13045656268569156,3.7586206896551726,0.03571428571428571
2017,2017-12,sports_leisure,495,440,69657.1,0.19527251744578517,4.061475409836065,0.07954545454545454
2017,2017-12,stationery,251,231,30519.99,0.19661150544575667,3.992,0.08658008658008658
2017,2017-12,tablets_printing_image,6,6,475.02,0.11708980674497915,4.666666666666667,0.0
2017,2017-12,telephony,267,244,17383.24,0.2835185873233704,4.011363636363637,0.040983606557377046
2017,2017-12,toys,445,421,65841.3,0.16028656382211462,3.8952164009111616,0.0997624703087886
2017,2017-12,watches_gifts,367,346,77405.23,0.12594917805389572,4.019337016574585,0.06358381502890173
2017,2017-12,Unknown,147,137,18250.21,0.1460753473441142,3.451388888888889,0.08029197080291971
2018,2018-01,agro_industry_and_commerce,18,15,6296.51,0.18349076431225186,4.5,0.0
2018,2018-01,air_conditioning,29,22,5177.52,0.17615302077714826,3.9642857142857144,0.13636363636363635
2018,2018-01,art,19,19,2864.21,0.12163082523585304,3.473684210526316,0.05263157894736842
2018,2018-01,audio,26,25,4233.39,0.1903670708459524,4.115384615384615,0.0
2018,2018-01,auto,268,244,41296.53,0.18986499584873714,4.060150375939849,0.06967213114754098
2018,2018-01,baby,223,212,34819.06,0.1888222998053673,3.769230769230769,0.11320754716981132
2018,2018-01,bed_bath_table,852,699,91146.23,0.19780154933835495,3.858501783590963,0.04721030042918455
2018,2018-01,books_general_interest,45,41,2825.37,0.2510079165626261,4.688888888888889,0.024390243902439025
2018,2018-01,books_imported,6,6,648.67,0.10826544098953203,3.8333333333333335,0.0
2018,2018-01,books_technical,17,16,1418.83,0.2405863684957868,4.823529411764706,0.0
2018,2018-01,christmas_supplies,10,9,1104.46,0.2287615458874289,3.9,0.0
2018,2018-01,cine_photo,2,2,223.78,0.10635445526856735,5.0,0.0
2018,2018-01,computers,12,12,8300.98,0.10262026501740198,3.9166666666666665,0.08333333333333333
2018,2018-01,computers_accessories,720,593,97810.26,0.17817194613827372,3.848354792560801,0.050590219224283306
2018,2018-01,consoles_games,54,53,9082.49,0.19313676863893908,4.0,0.018867924528301886
2018,2018-01,construction_tools_construction,50,40,11624.76,0.16712936101122136,4.122448979591836,0.075
2018,2018-01,construction_tools_lights,7,6,2554.77,0.11300656010380936,4.142857142857143,0.0
2018,2018-01,construction_tools_safety,11,9,2424.76,0.14232140791343395,3.7272727272727275,0.0
2018,2018-01,cool_stuff,300,289,45766.52,0.21023044084582612,4.12751677852349,0.05536332179930796
2018,2018-01,costruction_tools_garden,24,21,4505.74,0.22837074476482722,4.416666666666667,0.0
2018,2018-01,costruction_tools_tools,8,8,695.13,0.3179152753833169,3.857142857142857,0.125
2018,2018-01,diapers_and_hygiene,5,1,188.45,0.33669408331122314,1.0,0.0
2018,2018-01,drinks,52,40,3063.59,0.2764821583892559,3.980769230769231,0.025
2018,2018-01,dvds_blu_ray,2,2,96.58,0.4832534096234636,5.0,0.0
2018,2018-01,electronics,351,322,21654.55,0.3791149694385143,3.9339080459770117,0.055900621118012424
2018,2018-01,fashio_female_clothing,3,3,196.48,0.18596189703285693,5.0,0.0
2018,2018-01,fashion_bags_accessories,125,116,9849.05,0.25033758073491175,4.442622950819672,0.07758620689655173
2018,2018-01,fashion_male_clothing,6,5,662.17,0.17896761813751405,4.0,0.0
2018,2018-01,fashion_shoes,9,7,822.31,0.20102516105458282,4.222222222222222,0.14285714285714285
2018,2018-01,fashion_sport,2,2,145.34,0.1748258524954528,4.0,0.0
2018,2018-01,fashion_underwear_beach,8,8,877.02,0.16195039596985178,4.375,0.0
2018,2018-01,fixed_telephony,10,10,2633.55,0.24839283406159737,4.1,0.2
2018,2018-01,flowers,10,7,438.26,0.3745952436800695,4.25,0.14285714285714285
2018,2018-01,food,20,19,1133.07,0.24869506957160922,3.6,0.15789473684210525
2018,2018-01,food_drink,11,10,529.22,0.40471010980892747,4.2727272727272725,0.0
2018,2018-01,furniture_bedroom,5,5,1065.04,0.13986819444293494,3.6,0.0
2018,2018-01,furniture_decor,616,478,68114.61,0.21982353009924768,3.9130434782608696,0.058577405857740586
2018,2018-01,furniture_living_room,22,22,2861.95,0.21325156150899943,4.409090909090909,0.045454545454545456
2018,2018-01,furniture_mattress_and_upholstery,9,9,1270.4,0.3471676716092318,4.333333333333333,0.0
2018,2018-01,garden_tools,240,205,32819.83,0.2447194269338073,4.02510460251046,0.05853658536585366
2018,2018-01,health_beauty,633,572,83581.07,0.19782885228978225,4.075320512820513,0.07517482517482517
2018,2018-01,home_appliances,29,27,2282.57,0.25371614349629945,4.178571428571429,0.0
2018,2018-01,home_appliances_2,13,12,9109.57,0.1284755954369647,4.384615384615385,0.0
2018,2018-01,home_confort,18,18,3435.61,0.14178639301411655,4.111111111111111,0.0
2018,2018-01,home_construction,42,28,6758.04,0.20269526935652846,3.5714285714285716,0.25
2018,2018-01,housewares,359,322,45966.73,0.22898901933733637,4.0,0.06832298136645963
2018,2018-01,industry_commerce_and_business,19,16,4467.45,0.21039490121651092,4.0,0.0
2018,2018-01,kitchen_dining_laundry_garden_furniture,21,20,5949.22,0.23922715328204092,4.476190476190476,0.05
2018,2018-01,la_cuisine,1,1,130.03,0.13866030915942476,5.0,0.0
2018,2018-01,luggage_accessories,128,123,22077.68,0.16514359021692723,4.1328125,0.056910569105691054
2018,2018-01,market_place,14,12,1046.76,0.251710091624294,4.214285714285714,0.0
2018,2018-01,music,1,1,40.07,0.3768405290741203,5.0,0.0
2018,2018-01,musical_instruments,53,51,16745.32,0.16060900247199242,4.169811320754717,0.0392156862745098
2018,2018-01,office_furniture,145,106,25732.55,0.21960113812941082,3.183098591549296,0.18867924528301888
2018,2018-01,party_supplies,2,2,170.26,0.20236881955152233,3.5,0.0
2018,2018-01,perfumery,230,213,23455.61,0.2174710220614455,4.004366812227074,0.08450704225352113
2018,2018-01,pet_shop,90,77,12687.61,0.20831447684326515,4.056818181818182,0.012987012987012988
2018,2018-01,signaling_and_security,8,7,1295.97,0.2087069867286119,3.625,0.2857142857142857
2018,2018-01,small_appliances,55,52,16841.77,0.12937674666705173,4.363636363636363,0.038461538461538464
2018,2018-01,small_appliances_home_oven_and_coffee,1,1,385.13,0.03931140134500039,5.0,0.0
2018,2018-01,sports_leisure,656,586,105217.83,0.19128268977927776,3.864696734059098,0.05802047781569966
2018,2018-01,stationery,397,379,48033.79,0.17341396466659972,4.198453608247423,0.05804749340369393
2018,2018-01,tablets_printing_image,3,3,186.77,0.133762972828244,4.333333333333333,0.3333333333333333
2018,2018-01,telephony,372,347,20507.78,0.32111952965256757,3.875,0.07780979827089338
2018,2018-01,toys,165,158,24841.38,0.16467368125895135,4.037267080745342,0.06962025316455696
2018,2018-01,watches_gifts,370,337,81519.89,0.12738777815202174,3.926027397260274,0.05934718100890208
2018,2018-01,Unknown,208,184,25627.07,0.18195417083369653,3.4563106796116503,0.09239130434782608
2018,2018-02,agro_industry_and_commerce,27,21,8059.63,0.19992488262981342,4.185185185185185,0.14285714285714285
2018,2018-02,air_conditioning,12,11,2892.67,0.14064105493865645,4.333333333333333,0.09090909090909091
2018,2018-02,art,13,12,1560.83,0.2013719972175186,3.6923076923076925,0.0
2018,2018-02,audio,15,15,3038.58,0.15118448510942573,3.2666666666666666,0.3333333333333333
2018,2018-02,auto,321,303,48314.92,0.21248625579820815,3.8980891719745223,0.10891089108910891
2018,2018-02,baby,176,169,29562.67,0.20235231985599292,3.7109826589595376,0.17159763313609466
2018,2018-02,bed_bath_table,694,593,72235.33,0.19742223054749325,3.5578330893118593,0.21416526138279932
2018,2018-02,books_general_interest,29,29,2465.34,0.2461548330772651,4.379310344827586,0.10344827586206896
2018,2018-02,books_imported,3,3,351.54,0.08150626059413597,4.333333333333333,0.0
2018,2018-02,books_technical,27,23,1807.78,0.25200956535109764,3.8076923076923075,0.08695652173913043
2018,2018-02,christmas_supplies,24,17,2671.35,0.24104710477887686,3.555555555555556,0.5294117647058824
2018,2018-02,cine_photo,2,2,272.12,0.1612144722160388,5.0,0.0
2018,2018-02,computers_accessories,994,801,119754.59,0.184212786547418,3.467357512953368,0.17103620474406991
2018,2018-02,consoles_games,52,51,13015.83,0.15803868192798026,3.5961538461538463,0.13725490196078433
2018,2018-02,construction_tools_construction,69,54,10145.26,0.18685154388441835,3.823529411764706,0.18518518518518517
2018,2018-02,construction_tools_lights,17,9,1967.47,0.225740175755223,3.8823529411764706,0.0
2018,2018-02,construction_tools_safety,8,7,6152.31,0.11382206937501772,4.5,0.0
2018,2018-02,cool_stuff,187,182,34700.35,0.14222569676214872,3.818681318681319,0.13186813186813187
2018,2018-02,costruction_tools_garden,20,14,1880.1,0.26858703273022877,4.35,0.14285714285714285
2018,2018-02,costruction_tools_tools,12,11,1539.82,0.25064504206228516,4.4,0.09090909090909091
2018,2018-02,diapers_and_hygiene,4,1,150.76,0.33669408331122314,3.0,0.0
2018,2018-02,drinks,32,27,2419.28,0.24415572727435836,4.15625,0.1111111111111111
2018,2018-02,dvds_blu_ray,1,1,42.53,0.4145309193510463,5.0,0.0
2018,2018-02,electronics,332,301,20095.74,0.3876398611672104,3.857142857142857,0.18604651162790697
2018,2018-02,fashio_female_clothing,1,1,45.09,0.3348857839875804,4.0,0.0
2018,2018-02,fashion_bags_accessories,107,102,11496.55,0.22433589868939716,4.102803738317757,0.058823529411764705
2018,2018-02,fashion_male_clothing,3,3,446.86,0.15273027935144087,3.0,0.0
2018,2018-02,fashion_shoes,11,10,1251.52,0.20217376558747627,3.909090909090909,0.2
2018,2018-02,fashion_underwear_beach,7,7,505.29,0.21205260760143435,2.8333333333333335,0.42857142857142855
2018,2018-02,fixed_telephony,12,10,6341.82,0.14154644441023348,2.6666666666666665,0.1
2018,2018-02,flowers,4,4,187.7,0.3225247137882,4.75,0.0
2018,2018-02,food,39,31,2437.19,0.2542629230663205,3.6666666666666665,0.06451612903225806
2018,2018-02,food_drink,24,21,1387.34,0.2719641826744488,4.130434782608695,0.047619047619047616
2018,2018-02,furniture_bedroom,8,7,1395.1,0.26344412558282315,4.166666666666667,0.0
2018,2018-02,furniture_decor,434,342,46886.49,0.22006509164064617,3.5465393794749405,0.19883040935672514
2018,2018-02,furniture_living_room,26,19,5962.08,0.25584341208130645,3.0,0.21052631578947367
2018,2018-02,furniture_mattress_and_upholstery,6,6,691.48,0.43946283629410504,2.6666666666666665,0.5
2018,2018-02,garden_tools,296,232,33698.73,0.2416076217737233,3.6440677966101696,0.1853448275862069
2018,2018-02,health_beauty,673,607,98825.04,0.1825642082918674,3.98937784522003,0.13344316309719934
2018,2018-02,home_appliances,51,48,6497.43,0.23651939548290934,4.25531914893617,0.041666666666666664
2018,2018-02,home_appliances_2,21,21,9986.74,0.1664661772442461,3.9,0.09523809523809523
2018,2018-02,home_comfort_2,3,2,84.0,0.5392857142857143,1.3333333333333333,1.5
2018,2018-02,home_confort,21,20,3397.87,0.1244015159403408,3.857142857142857,0.1
2018,2018-02,home_construction,39,32,6056.18,0.18888436162831987,3.8684210526315788,0.125
2018,2018-02,housewares,404,342,44422.58,0.2541312582432706,3.871859296482412,0.1286549707602339
2018,2018-02,industry_commerce_and_business,37,29,5521.5,0.19055193904922765,4.057142857142857,0.1724137931034483
2018,2018-02,kitchen_dining_laundry_garden_furniture,20,17,5699.14,0.23376840787961758,4.2,0.11764705882352941
2018,2018-02,luggage_accessories,47,45,7783.94,0.18705279659827512,3.5,0.1111111111111111
2018,2018-02,market_place,28,20,2366.34,0.2407832529159315,3.8214285714285716,0.1
2018,2018-02,music,2,2,277.24,0.22461792865984126,3.0,0.0
2018,2018-02,musical_instruments,44,39,10064.38,0.17407174448791043,3.9545454545454546,0.23076923076923078
2018,2018-02,office_furniture,109,72,22011.04,0.2027432941038239,3.0186915887850465,0.19444444444444445
2018,2018-02,perfumery,220,198,23932.16,0.19484663123375662,4.161290322580645,0.10101010101010101
2018,2018-02,pet_shop,102,89,11740.76,0.19519253343335694,3.98019801980198,0.12359550561797752
2018,2018-02,signaling_and_security,15,10,987.67,0.31371874438984115,3.5714285714285716,0.1
2018,2018-02,small_appliances,33,30,6155.36,0.1877811092774384,4.0,0.1
2018,2018-02,small_appliances_home_oven_and_coffee,5,5,3213.64,0.1090293934805052,3.25,0.2
2018,2018-02,sports_leisure,653,585,88286.51,0.18648281479546744,3.763239875389408,0.15384615384615385
2018,2018-02,stationery,160,144,14517.81,0.24420558779478058,3.710691823899371,0.16666666666666666
2018,2018-02,tablets_printing_image,13,12,866.49,0.19378242816800448,3.5384615384615383,0.16666666666666666
2018,2018-02,telephony,359,333,18991.43,0.2992196020045169,3.7746478873239435,0.14414414414414414
2018,2018-02,toys,146,137,17054.22,0.19267849971142598,3.823943661971831,0.145985401459854
2018,2018-02,watches_gifts,337,317,69523.15,0.1286891181817545,3.6036036036036037,0.1892744479495268
2018,2018-02,Unknown,122,111,15401.12,0.1730266449079622,3.942622950819672,0.06306306306306306
2018,2018-03,agro_industry_and_commerce,28,25,6567.09,0.18878032640791828,4.071428571428571,0.0
2018,2018-03,air_conditioning,25,24,3208.87,0.22172237464280053,3.6,0.125
2018,2018-03,art,7,7,581.66,0.27216506819282255,3.5714285714285716,0.14285714285714285
2018,2018-03,audio,34,33,11264.37,0.13225419349258202,2.9411764705882355,0.42424242424242425
2018,2018-03,auto,344,325,52812.75,0.21554424064198383,3.8112094395280236,0.19384615384615383
2018,2018-03,baby,226,217,47257.76,0.20968788734406624,3.6026785714285716,0.16589861751152074
2018,2018-03,bed_bath_table,807,670,84934.34,0.21430918082138609,3.5941845764854614,0.22686567164179106
2018,2018-03,books_general_interest,39,34,2288.66,0.30183599534065253,4.410256410256411,0.058823529411764705
2018,2018-03,books_imported,3,2,284.69,0.0914270700297589,5.0,0.0
2018,2018-03,books_technical,17,17,1232.47,0.32923348157807797,4.176470588235294,0.23529411764705882
2018,2018-03,christmas_supplies,12,12,1194.29,0.3105757372043397,3.0,0.25
2018,2018-03,cine_photo,7,6,846.54,0.16579187730485864,2.2857142857142856,0.0
2018,2018-03,computers_accessories,760,638,100839.87,0.19263188832576797,3.830238726790451,0.18808777429467086
2018,2018-03,consoles_games,58,54,13078.06,0.23831145821791644,3.6666666666666665,0.24074074074074073
2018,2018-03,construction_tools_construction,71,52,12244.21,0.2173437066010032,3.357142857142857,0.11538461538461539
2018,2018-03,construction_tools_lights,13,12,3138.15,0.21104652538956245,3.230769230769231,0.4166666666666667
2018,2018-03,construction_tools_safety,22,13,5789.78,0.19720348066178017,4.181818181818182,0.15384615384615385
2018,2018-03,cool_stuff,256,242,43913.06,0.17085726028513323,3.8627450980392157,0.13636363636363635
2018,2018-03,costruction_tools_garden,24,20,3007.62,0.2580809267816843,4.125,0.1
2018,2018-03,costruction_tools_tools,9,8,1154.77,0.25820203961378474,4.222222222222222,0.0
2018,2018-03,diapers_and_hygiene,6,2,248.61,0.34678400826459593,2.6666666666666665,0.0
2018,2018-03,drinks,21,20,1268.52,0.2609566593987203,3.9523809523809526,0.25
2018,2018-03,dvds_blu_ray,2,2,89.71,0.442555862227302,5.0,0.0
2018,2018-03,electronics,261,244,16951.12,0.39855058349955863,3.7586206896551726,0.20081967213114754
2018,2018-03,fashio_female_clothing,4,1,154.52,0.223660367589956,4.0,0.0
2018,2018-03,fashion_bags_accessories,140,131,12794.24,0.2637176789382444,3.8686131386861313,0.2366412213740458
2018,2018-03,fashion_childrens_clothes,2,2,96.56,0.17047553365011403,5.0,0.0
2018,2018-03,fashion_shoes,12,12,1525.22,0.20797668546281864,3.25,0.16666666666666666
2018,2018-03,fashion_sport,1,1,97.39,0.0769072800082144,5.0,0.0
2018,2018-03,fashion_underwear_beach,5,5,368.41,0.21453901599252231,3.0,0.4
2018,2018-03,fixed_telephony,14,12,2200.84,0.1418508023153367,3.5714285714285716,0.16666666666666666
2018,2018-03,flowers,3,3,136.41,0.340500737338014,5.0,0.0
2018,2018-03,food,35,33,2068.59,0.26492723688063746,3.7714285714285714,0.21212121212121213
2018,2018-03,food_drink,19,17,2623.5,0.1980297823229404,4.473684210526316,0.11764705882352941
2018,2018-03,furniture_bedroom,6,6,1265.69,0.1653409752424517,4.166666666666667,0.16666666666666666
2018,2018-03,furniture_decor,600,442,66160.6,0.2448146302085658,3.495697074010327,0.2171945701357466
2018,2018-03,furniture_living_room,19,19,4279.8,0.21361652647745585,3.526315789473684,0.10526315789473684
2018,2018-03,furniture_mattress_and_upholstery,4,4,584.93,0.24582038823147553,3.3333333333333335,0.25
